item_id	level	deck_id	source_position	word	reading	meaning	hanviet	example_jp	example_vi	tags	status
N4-VOCAB-0256	N4	n4_vocab_core	256	なおる	なおる	Khỏi bệnh		風邪 がすっかりなおるまで、ちゃんと薬を 飲みなさい。	Hãy uống thuốc đều đặn cho tới khi cảm lạnh khỏi hoàn toàn. 29		ready
N4-VOCAB-0257	N4	n4_vocab_core	257	終わる	おわる	Xong, kết thúc	CHUNG	卒業式 が おわってから 日本へ 来ました。	Lễ tốt nghiệp kết thúc thì tôi sang Nhật.		ready
N4-VOCAB-0258	N4	n4_vocab_core	258	濃い	こい	Đậm đặc	NỒNG	このお茶はこくて苦い。	Trà này đặc và đắng.		ready
N4-VOCAB-0259	N4	n4_vocab_core	259	考える	かんがえる	Cách suy nghĩ	KHẢO	校長先生 のかんがえかたは正しいと思う。	Tôi nghĩ rằng cách suy nghĩ của hiệu trưởng là đúng.		ready
N4-VOCAB-0260	N4	n4_vocab_core	260	交通	こうつう	Giao thông	GIAO THÔNG	家はやはりこうつうが便利 べ ん り なところがいいです。	Nhà có giao thông thuận tiện đương nhiên là tốt.		ready
N4-VOCAB-0261	N4	n4_vocab_core	261	まわり		Xung quanh		まわりの人たちからいろいろお世話 になった。	Tôi đã nhận được sự giúp đỡ rất nhiều từ những người xung quanh.		ready
N4-VOCAB-0262	N4	n4_vocab_core	262	暖房	だんぼう	Lò, máy sưởi	NOÃN PHÒNG	部屋の だんぼうをつけて、暖 かくします。	Bật lò sưởi, làm ấm căn phòng.		ready
N4-VOCAB-0263	N4	n4_vocab_core	263	大事な	だいじな	Quan trọng	ĐẠI SỰ	先生「みなさん、今日は 大事な 話があります。」	Thầy giáo: Mọi người hôm nay có buổi nói chuyện quan trọng nhé!		ready
N4-VOCAB-0264	N4	n4_vocab_core	264	噛む	かむ	Cắn	GIẢO	この肉はかたいので、よく かんで食べてください。	Thịt này dai nên nhai kỹ rồi hãy ăn nhé!		ready
N4-VOCAB-0265	N4	n4_vocab_core	265	郊外	こうがい	Ngoại thành	GIAO NGOẠI	東京 の こうがい に小さな家 を買 いました。	Tôi đã mua một ngôi nhà ở ngoại thành Tokyo.		ready
N4-VOCAB-0266	N4	n4_vocab_core	266	連絡	れんらく	Liên lạc	LIÊN LẠC	休 む人 は電話 で私に れんらく してください。	Người nào nghỉ hãy liên lạc với tôi qua điện thoại nhé!		ready
N4-VOCAB-0267	N4	n4_vocab_core	267	残念	ざんねん	Tiếc nuối	TÀN NIỆM	たなか「明日のパーティーですが、ちょっと 行けなくなってしましました。」	Tanaka: Buổi tiệc ngày mai, tôi không thể đi được rồi! さとう「そうですか、それは ざんねん ですね。」 Satou: Vậy à! Tiếc quá nhỉ!		ready
N4-VOCAB-0268	N4	n4_vocab_core	268	必ず	かならず	Nhất định	TẤT	毎日 かならずふくしゅうしてください。	Nhất định hãy ôn bài cũ mỗi ngày nhé!		ready
N4-VOCAB-0269	N4	n4_vocab_core	269	苦い	にがい	Đắng	KHỔ	このくすりはとても にがくてのみにくいです。	Thuốc này rất đắng nên khó uống. 30		ready
N4-VOCAB-0270	N4	n4_vocab_core	270	または		Hoặc		かいぎの時間は、はがき または 電話で おしらせします。	Thời gian họp hãy thông báo cho mọi người qua bưu thiếp hoặc điện thoại.'		ready
N4-VOCAB-0271	N4	n4_vocab_core	271	機会	きかい	Cơ hội, dịp	CƠ HỘI	機会があったら、ぜひいらっしゃってください！	Nếu bạn có dịp tới đây, nhất định phải ghé thăm chúng tôi nhé!		ready
N4-VOCAB-0272	N4	n4_vocab_core	272	かまいません		Không sao, không vấn đề		A「ここにすわってもいいですか。」	Tôi ngồi chỗ này được không? B「かまいませんよ。」 Không sao, bạn ngồi đi.		ready
N4-VOCAB-0273	N4	n4_vocab_core	273	熱心	ねっしん	Nhiệt huyết, nhiệt tình	NHIỆT TÂM	学生は熱心にかいわの練習 をしました。	Sinh viên đã luyện tập hội thoại rất nhiệt tình.		ready
N4-VOCAB-0274	N4	n4_vocab_core	274	プレゼント		Món quà		おっとの誕生日 にとけいをプレゼントした。	Tôi đã tặng đồng hồ vào ngày sinh nhật chồng mình.		ready
N4-VOCAB-0275	N4	n4_vocab_core	275	寒い	さむい	Lạnh	HÀN	きょうはとくにさむいですね。	Hôm nay buồn ngủ thật đấy!		ready
N4-VOCAB-0276	N4	n4_vocab_core	276	返事	へんじ	Trả lời, hồi đáp	PHẢN SỰ	名前をよびましたが返事 がありませんでした。	Mặc dù đã gọi tên nhưng vẫn không trả lời.		ready
